what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287837986973
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287837987673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838042533
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287838043464
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287838053117
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287838067689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1287838068324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287838069548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838070913
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838134653
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838136570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838166617
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1287838176761
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287838177289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838178582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838319900
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287838321519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838322400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838324033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838326063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838327057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838338599
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838340864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1287838359814
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287838362511
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287838367100
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1287838370295
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287838370903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838371779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838585967
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287838586002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838587910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838595640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838597941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838607511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287838613670
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287838619539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1287838620344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287838620790
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838621507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838659122
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838661350
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838661457
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287838663324
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1287838663575
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1287838663623
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287838683454
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1287838719492
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287838721033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838730730
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1287838730757
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838735930
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287838822320
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287838826107
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287838828477
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287838836145
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287838871318
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1287838871826
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287838874341
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287838890408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287838908231
